rankedId,rankedDate,rankedRank
46116,2017-09-06,well placed
46116,2015-04-22,needs further development
46117,2018-08-14,very well placed
46117,2015-08-14,well placed
46118,2018-11-22,well placed
46118,2015-03-25,well placed
46120,2016-01-13,well placed
46121,2016-08-18,well placed
46124,2017-05-08,well placed
46126,2018-08-10,well placed
46126,2015-03-20,well placed
46127,2019-07-10,well placed
46127,2016-02-18,well placed
46128,2018-03-06,well placed
46128,2015-02-18,well placed
46130,2017-04-06,well placed
46130,2014-06-24,well placed
46132,2014-05-21,well placed
46132,2017-08-24,very well placed
46134,2015-05-04,well placed
46134,2018-10-09,well placed
46138,2015-06-10,well placed
46138,2019-05-24,well placed
46143,2019-11-29,no rating
46143,2019-01-31,needs further development
46145,2016-03-18,needs further development
46145,2019-02-25,well placed
46148,2015-05-04,very well placed
46148,2019-09-11,very well placed
46150,2015-09-09,needs further development
46150,2017-07-18,well placed
46155,2014-09-19,very well placed
46163,2018-03-01,well placed
46163,2014-08-26,well placed
46164,2018-02-15,well placed
46164,2014-08-26,well placed
46165,2018-02-09,needs further development
46165,2019-02-12,well placed
46171,2017-05-22,well placed
46180,2015-10-14,needs further development
46180,2019-01-18,well placed
46182,2017-01-26,well placed
46185,2015-03-11,well placed
46185,2019-02-28,well placed
46186,2015-03-03,well placed
46186,2018-05-09,well placed
46187,2017-08-31,well placed
46188,2019-04-11,well placed
46188,2017-04-26,needs further development
46190,2019-08-02,well placed
46190,2015-02-11,very well placed
46192,2015-10-09,well placed
46192,2018-08-31,well placed
46193,2016-01-26,well placed
46195,2014-10-06,needs further development
46195,2017-06-21,well placed
46196,2018-02-19,well placed
46196,2015-10-07,needs further development
46197,2014-12-08,well placed
46197,2017-11-29,well placed
46199,2015-03-13,well placed
46199,2018-06-20,well placed
46200,2017-11-09,well placed
46200,2015-02-25,well placed
46201,2019-03-07,well placed
46201,2015-10-09,well placed
46202,2016-06-17,well placed
46203,2017-12-13,well placed
46203,2014-09-15,well placed
46204,2019-09-06,no rating
46204,2018-06-25,needs further development
46205,2015-10-14,well placed
46205,2019-11-28,well placed
46206,2015-09-14,well placed
46206,2019-04-18,very well placed
46209,2018-06-15,well placed
46209,2015-06-22,well placed
46210,2015-07-01,well placed
46210,2018-03-19,well placed
46211,2018-05-21,well placed
46211,2015-06-25,well placed
46215,2017-04-20,well placed
46217,2019-09-25,very well placed
46217,2015-09-14,well placed
46218,2017-06-14,well placed
46219,2015-04-10,well placed
46219,2017-10-19,well placed
46222,2015-05-06,no rating
46222,2018-06-15,no rating
46223,2016-01-18,well placed
46224,2015-10-09,well placed
46224,2019-10-23,well placed
46226,2016-02-12,well placed
46235,2019-07-01,well placed
46235,2016-09-20,well placed
46238,2019-04-12,no rating
46238,2017-10-13,not well placed
46239,2015-10-28,needs further development
46239,2017-10-05,well placed
46240,2017-02-17,well placed
46244,2016-08-12,well placed
46246,2016-05-20,well placed
46252,2015-12-15,well placed
46253,2017-01-20,well placed
46255,2015-08-11,very well placed
46256,2019-05-09,well placed
46256,2015-10-09,well placed
46263,2018-05-24,well placed
46263,2014-08-27,well placed
46264,2016-01-20,well placed
46264,2019-05-28,well placed
46266,2016-10-28,well placed
46267,2015-09-02,well placed
46267,2019-02-27,well placed
46268,2015-02-12,needs further development
46268,2017-03-17,not well placed
46270,2018-06-11,well placed
46270,2015-06-25,well placed
46272,2015-10-02,well placed
46272,2019-02-19,very well placed
46273,2017-02-20,well placed
46275,2017-06-06,well placed
46275,2015-08-21,needs further development
46276,2018-11-08,well placed
46277,2018-05-07,well placed
46277,2015-03-16,well placed
46282,2018-05-07,well placed
46282,2015-03-20,well placed
46284,2018-11-02,well placed
46284,2015-09-24,well placed
46285,2015-11-06,well placed
46285,2019-10-17,well placed
46287,2015-09-15,well placed
46287,2018-06-29,well placed
46293,2015-08-28,well placed
46293,2019-03-29,well placed
46297,2016-02-09,well placed
46298,2015-10-09,well placed
46298,2019-06-13,well placed
46301,2015-03-04,well placed
46301,2018-03-21,well placed
46303,2019-06-07,well placed
46303,2016-01-18,well placed
46304,2014-10-07,well placed
46304,2018-06-29,well placed
46306,2019-09-02,well placed
46306,2015-10-30,well placed
46308,2015-03-20,well placed
46308,2018-02-27,well placed
46309,2015-10-21,very well placed
46310,2015-09-07,well placed
46310,2019-03-08,very well placed
46316,2016-02-10,well placed
46318,2018-09-04,very well placed
46318,2015-09-14,well placed
46320,2018-06-13,well placed
46320,2015-01-22,well placed
46322,2015-10-09,well placed
46324,2019-09-09,well placed
46324,2015-11-20,well placed
46325,2019-01-18,well placed
46325,2016-01-29,well placed
46326,2016-04-28,well placed
46327,2015-11-05,well placed
46327,2019-09-25,well placed
46331,2016-11-21,well placed
46332,2019-02-07,very well placed
46332,2015-11-27,well placed
46333,2016-06-27,well placed
46337,2015-10-22,well placed
46337,2019-05-23,well placed
46338,2016-05-05,well placed
46340,2015-11-06,well placed
46342,2015-09-10,well placed
46342,2018-10-19,well placed
46343,2015-05-27,well placed
46343,2018-03-29,well placed
46346,2019-01-30,needs further development
46346,2016-02-26,well placed
46350,2018-04-17,well placed
46351,2018-06-11,well placed
46351,2015-07-21,well placed
46352,2018-08-16,well placed
46354,2015-10-28,well placed
46356,2019-01-18,well placed
46356,2015-11-20,well placed
46359,2016-10-10,well placed
46361,2016-02-29,very well placed
46362,2015-06-05,well placed
46362,2019-11-07,very well placed
46363,2015-08-05,very well placed
46364,2015-08-21,very well placed
46365,2017-06-22,well placed
46366,2018-08-16,well placed
46366,2015-08-21,well placed
46370,2017-01-20,well placed
46371,2019-05-02,very well placed
46371,2015-08-25,well placed
46373,2015-09-14,well placed
46375,2015-08-12,well placed
46375,2018-06-28,well placed
46377,2019-10-15,well placed
46377,2016-06-27,well placed
46378,2016-12-06,well placed
46379,2018-10-11,well placed
46379,2015-06-15,well placed
46380,2017-03-14,well placed
46381,2017-03-20,well placed
46382,2017-03-24,well placed
46383,2016-12-22,well placed
46387,2015-10-21,well placed
46387,2019-01-22,well placed
46389,2016-02-12,well placed
46390,2015-07-01,well placed
46390,2018-06-07,well placed
46391,2017-02-13,well placed
46393,2019-10-31,well placed
46393,2016-01-19,well placed
46395,2015-06-09,well placed
46395,2018-05-14,very well placed
46396,2017-06-13,well placed
46399,2016-01-13,well placed
46400,2019-07-01,well placed
46400,2015-11-16,well placed
46403,2019-10-09,no rating
46403,2016-01-15,well placed
46408,2016-06-23,well placed
46408,2019-11-25,well placed
46411,2017-02-15,well placed
46421,2018-06-15,well placed
46421,2016-02-23,needs further development
46425,2016-06-28,well placed
46426,2018-05-17,well placed
46427,2018-05-17,well placed
46429,2017-03-03,needs further development
46429,2019-06-12,well placed
46430,2016-04-20,well placed
46430,2019-11-29,well placed
46436,2015-09-18,well placed
46436,2018-11-19,well placed
46441,2017-08-31,well placed
46442,2017-06-16,well placed
46443,2015-08-05,well placed
46443,2018-11-20,well placed
46444,2017-08-18,well placed
46445,2017-02-22,well placed
46446,2017-06-16,needs further development
46446,2019-05-30,no rating
46448,2017-09-26,well placed
46449,2017-02-17,well placed
46450,2018-03-20,well placed
46453,2017-06-30,well placed
46455,2016-02-15,well placed
46455,2019-07-23,well placed
46457,2017-04-03,well placed
46460,2016-12-22,well placed
46461,2016-09-30,well placed
46462,2018-01-26,well placed
46466,2016-09-16,very well placed
46470,2017-06-26,well placed
46471,2017-06-15,well placed
46476,2016-08-24,very well placed
46477,2017-11-27,well placed
46478,2017-03-01,well placed
46480,2018-01-12,needs further development
46481,2017-03-24,well placed
46482,2019-02-18,well placed
46482,2016-09-14,needs further development
46487,2017-05-25,well placed
46490,2017-06-23,well placed
46491,2017-08-07,well placed
46498,2017-02-24,well placed
46502,2018-10-03,well placed
46502,2017-03-23,needs further development
46507,2016-11-18,well placed
46510,2017-10-04,well placed
46512,2017-05-08,needs further development
46515,2018-04-17,well placed
46517,2018-05-01,well placed
46521,2017-11-16,well placed
46522,2017-08-04,well placed
46525,2017-05-08,well placed
46528,2017-05-10,well placed
46531,2017-08-17,well placed
46532,2016-09-06,needs further development
46532,2018-06-28,not well placed
46534,2017-06-19,well placed
46535,2017-03-14,well placed
46536,2017-02-03,well placed
46537,2017-05-22,well placed
46539,2017-10-26,well placed
46540,2018-09-10,well placed
46542,2018-05-28,well placed
46543,2016-09-07,well placed
46544,2017-04-21,well placed
46549,2019-06-07,no rating
46549,2017-06-16,needs further development
46552,2017-05-22,well placed
46557,2017-03-29,well placed
46559,2017-08-10,well placed
46560,2017-03-01,well placed
46561,2017-06-14,well placed
46566,2019-12-11,well placed
46566,2016-06-21,well placed
46567,2016-08-10,well placed
46568,2017-02-08,well placed
46569,2017-06-13,well placed
46570,2016-11-18,well placed
46572,2017-06-15,well placed
46573,2017-02-17,well placed
46574,2017-06-08,well placed
46575,2016-06-13,well placed
46576,2016-06-13,needs further development
46576,2018-05-14,well placed
46577,2017-04-20,well placed
46579,2016-11-17,well placed
46580,2016-10-28,well placed
46581,2017-11-03,well placed
46583,2017-03-24,well placed
46584,2017-11-14,well placed
46585,2016-10-11,well placed
46586,2017-10-18,needs further development
46589,2017-03-03,well placed
46590,2017-02-10,well placed
46591,2017-04-26,needs further development
46591,2019-04-11,well placed
46592,2017-03-01,well placed
46594,2017-06-26,well placed
46595,2017-03-14,well placed
46597,2019-08-15,well placed
46597,2017-02-24,needs further development
46598,2017-11-13,well placed
46599,2017-09-07,well placed
46603,2017-05-10,well placed
46604,2017-05-22,well placed
46606,2017-02-13,needs further development
46610,2017-07-28,well placed
46612,2017-08-16,no rating
46616,2017-06-14,well placed
46617,2018-04-17,well placed
46618,2017-05-25,well placed
46621,2016-09-21,well placed
46622,2017-04-21,well placed
46623,2017-07-10,well placed
46624,2017-03-24,well placed
46625,2017-08-31,well placed
46626,2018-05-07,well placed
46627,2017-03-22,well placed
46628,2017-03-01,well placed
46629,2017-06-26,well placed
46630,2017-08-01,well placed
46631,2017-04-20,well placed
46632,2017-04-26,well placed
46633,2017-10-16,needs further development
46634,2017-06-28,well placed
46636,2017-07-28,very well placed
46637,2017-08-10,well placed
46638,2017-06-21,well placed
46640,2017-02-22,well placed
46641,2018-06-27,well placed
46642,2017-06-16,well placed
46644,2018-03-13,well placed
46649,2017-02-24,well placed
46650,2017-10-02,well placed
46654,2017-06-28,well placed
46656,2017-09-27,well placed
46657,2017-05-15,well placed
46661,2017-03-01,well placed
46662,2017-03-22,well placed
46669,2017-08-21,no rating
46671,2017-10-30,well placed
46674,2017-03-22,well placed
46676,2017-05-22,well placed
46677,2017-02-20,well placed
46679,2019-01-18,well placed
46683,2018-06-14,well placed
46686,2017-03-24,well placed
46687,2018-05-17,well placed
46688,2017-05-12,well placed
46692,2019-11-29,no rating
46692,2016-12-22,well placed
46694,2017-03-24,well placed
46696,2017-08-04,well placed
46697,2017-03-22,well placed
46698,2017-06-22,very well placed
46700,2019-04-11,well placed
46700,2017-04-26,needs further development
46701,2019-04-11,well placed
46701,2017-04-26,needs further development
46702,2017-11-09,very well placed
46703,2017-05-25,well placed
46704,2018-11-08,well placed
46705,2016-12-07,well placed
46706,2017-09-12,well placed
46707,2019-05-03,well placed
46708,2018-03-05,well placed
46710,2017-07-13,well placed
46715,2017-07-28,well placed
46717,2017-04-18,well placed
46729,2018-01-31,well placed
46730,2017-12-13,very well placed
46731,2017-02-13,well placed
46732,2017-03-23,well placed
46733,2018-06-07,well placed
46735,2018-06-20,well placed
46737,2018-02-19,well placed
46738,2018-05-11,well placed
46739,2017-12-12,well placed
46739,2019-11-26,no rating
46740,2018-05-17,well placed
46742,2017-12-13,well placed
46744,2018-04-12,well placed
46745,2017-11-21,well placed
46752,2017-06-06,well placed
46753,2018-04-12,well placed
46755,2017-03-21,well placed
46757,2017-06-12,well placed
46758,2017-09-01,well placed
46759,2017-04-19,well placed
46761,2018-11-27,well placed
46762,2017-11-23,well placed
46763,2018-05-07,well placed
46764,2017-03-22,well placed
46765,2017-06-26,well placed
46766,2018-06-19,well placed
46767,2017-12-05,well placed
46768,2017-11-27,needs further development
46769,2017-06-30,well placed
46770,2018-06-08,well placed
46771,2017-03-24,well placed
46776,2017-06-30,well placed
46778,2018-04-16,well placed
46782,2019-06-21,no rating
46783,2018-06-11,well placed
46784,2018-03-20,well placed
46787,2017-03-01,well placed
46788,2018-02-21,well placed
46789,2018-02-13,well placed
46791,2018-04-05,well placed
46793,2018-03-13,well placed
46797,2018-02-07,well placed
46798,2017-12-18,well placed
46800,2017-02-20,well placed
46804,2018-04-17,well placed
46806,2018-09-18,well placed
46811,2018-06-28,well placed
46812,2018-02-09,well placed
46813,2017-10-25,well placed
46814,2017-06-30,well placed
46817,2013-01-22,no rating
46817,2017-06-30,well placed
46819,2018-03-28,well placed
46822,2017-12-04,well placed
46824,2018-06-14,well placed
46825,2017-11-14,well placed
46826,2019-10-10,well placed
46833,2016-11-25,well placed
46835,2018-11-02,well placed
46836,2018-03-13,very well placed
